-14.9827
 -12.9936
 -10.9721
 -8.9925
 -7.0263
 -5.0078
 -3.0124
 -1.0097
 14.9693
 12.9800
 10.9928
 8.9785
 6.9769
 4.9935
 2.9981
 0.9954
